peptide_id	gene_id	transcript_id	genome	chromosome	start_pos	end_pos	strand	description	length	is_singleton
KRH05007	GLYMA_17G201600	KRH05007	Glycine_max_v2.0	17.0	32063468.0	32067772.0	1.0	hypothetical protein	243	True
KRH50074	GLYMA_07G198300	KRH50074	Glycine_max_v2.0	7.0	36689706.0	36690137.0	1.0	hypothetical protein	143	True
KRH10149	GLYMA_15G030600	KRH10149	Glycine_max_v2.0	15.0	2458229.0	2458728.0	1.0	hypothetical protein	104	True
KRH45762	GLYMA_08G292500	KRH45762	Glycine_max_v2.0	8.0	40666521.0	40668445.0	1.0	hypothetical protein	120	True
KRH48275	GLYMA_07G079200	KRH48275	Glycine_max_v2.0	7.0	7200488.0	7201018.0	1.0	hypothetical protein	75	True
KRG93773	GLYMA_19G039900	KRG93773	Glycine_max_v2.0	19.0	5737854.0	5738513.0	1.0	hypothetical protein	102	True
KRH25069	GLYMA_12G078300	KRH25069	Glycine_max_v2.0	12.0	6095387.0	6095604.0	1.0	hypothetical protein	40	True
KRH77820	GLYMA_01G235400	KRH77820	Glycine_max_v2.0	1.0	56127434.0	56130065.0	1.0	hypothetical protein	145	True
KRG92193	GLYMA_20G197200	KRG92193	Glycine_max_v2.0	20.0	43480736.0	43481238.0	1.0	hypothetical protein	71	True
KRH69857	GLYMA_02G053000	KRH69857	Glycine_max_v2.0	2.0	4842362.0	4846203.0	-1.0	hypothetical protein	584	True
KRH51550	GLYMA_06G014000	KRH51550	Glycine_max_v2.0	6.0	1056858.0	1059706.0	-1.0	hypothetical protein	56	True
KRH68300	GLYMA_03G221800	KRH68300	Glycine_max_v2.0	3.0	42475670.0	42475819.0	1.0	hypothetical protein	49	True
KRH71114	GLYMA_02G130300	KRH71114	Glycine_max_v2.0	2.0	13394850.0	13396125.0	1.0	hypothetical protein	80	True
KRH33507	GLYMA_10G127400	KRH33507	Glycine_max_v2.0	10.0	33872353.0	33874656.0	1.0	hypothetical protein	288	True
KRH24357	GLYMA_12G036500	KRH24357	Glycine_max_v2.0	12.0	2653983.0	2654150.0	-1.0	hypothetical protein	55	True
KRH27865	GLYMA_11G019600	KRH27865	Glycine_max_v2.0	11.0	1382803.0	1384449.0	1.0	hypothetical protein	96	True
KRH62314	GLYMA_04G099800	KRH62314	Glycine_max_v2.0	4.0	9132358.0	9132549.0	-1.0	hypothetical protein	63	True
KRH40495	GLYMA_09G262100	KRH40495	Glycine_max_v2.0	9.0	47997539.0	47997903.0	-1.0	hypothetical protein	67	True
KRH43957	GLYMA_08G182600	KRH43957	Glycine_max_v2.0	8.0	14643742.0	14643903.0	-1.0	hypothetical protein	53	True
KRH48821	GLYMA_07G114700	KRH48821	Glycine_max_v2.0	7.0	12175414.0	12176044.0	1.0	hypothetical protein	55	True
KRH32558	GLYMA_10G059300	KRH32558	Glycine_max_v2.0	10.0	5487361.0	5488097.0	1.0	hypothetical protein	144	True
KRH39760	GLYMA_09G217600	KRH39760	Glycine_max_v2.0	9.0	44067125.0	44067310.0	-1.0	hypothetical protein	61	True
KRH39340	GLYMA_09G194000	KRH39340	Glycine_max_v2.0	9.0	41840880.0	41841197.0	1.0	hypothetical protein	67	True
KRH69288	GLYMA_02G017700	KRH69288	Glycine_max_v2.0	2.0	1559569.0	1560919.0	1.0	hypothetical protein	148	True
KRH40589	GLYMA_09G268600	KRH40589	Glycine_max_v2.0	9.0	48610043.0	48610796.0	-1.0	hypothetical protein	103	True
KRH15200	GLYMA_14G074000	KRH15200	Glycine_max_v2.0	14.0	6202788.0	6204454.0	1.0	hypothetical protein	145	True
KRH48567	GLYMA_07G097600	KRH48567	Glycine_max_v2.0	7.0	9162252.0	9163228.0	-1.0	hypothetical protein	139	True
KRH34493	GLYMA_10G187600	KRH34493	Glycine_max_v2.0	10.0	42055791.0	42063117.0	-1.0	hypothetical protein	111	True
KRH04288	GLYMA_17G151900	KRH04288	Glycine_max_v2.0	17.0	12664899.0	12665117.0	-1.0	hypothetical protein	72	True
KRH38702	GLYMA_09G152200	KRH38702	Glycine_max_v2.0	9.0	37450798.0	37450962.0	1.0	hypothetical protein	54	True
KRH65541	GLYMA_03G043800	KRH65541	Glycine_max_v2.0	3.0	5530202.0	5534411.0	-1.0	hypothetical protein	166	True
KRH49720	GLYMA_07G174900	KRH49720	Glycine_max_v2.0	7.0	31529865.0	31530741.0	1.0	hypothetical protein	75	True
KRH39903	GLYMA_09G226800	KRH39903	Glycine_max_v2.0	9.0	45153226.0	45154029.0	-1.0	hypothetical protein	44	True
KRH24673	GLYMA_12G054900	KRH24673	Glycine_max_v2.0	12.0	3979297.0	3980162.0	1.0	hypothetical protein	82	True
KRH15720	GLYMA_14G106800	KRH15720	Glycine_max_v2.0	14.0	11318685.0	11319684.0	1.0	hypothetical protein	91	True
KRH44040	GLYMA_08G186300	KRH44040	Glycine_max_v2.0	8.0	14920797.0	14922521.0	1.0	hypothetical protein	61	True
KRH34648	GLYMA_10G196800	KRH34648	Glycine_max_v2.0	10.0	42810329.0	42812674.0	1.0	hypothetical protein	116	True
KRH72192	GLYMA_02G197100	KRH72192	Glycine_max_v2.0	2.0	37470154.0	37473771.0	-1.0	hypothetical protein	76	True
KRH48913	GLYMA_07G121100	KRH48913	Glycine_max_v2.0	7.0	14028811.0	14029370.0	-1.0	hypothetical protein	74	True
KRH52022	GLYMA_06G041600	KRH52022	Glycine_max_v2.0	6.0	3145139.0	3145351.0	-1.0	hypothetical protein	70	True
KRH23181	GLYMA_13G342900	KRH23181	Glycine_max_v2.0	13.0	43437455.0	43443980.0	-1.0	hypothetical protein	673	True
KRG94203	GLYMA_19G067600	KRG94203	Glycine_max_v2.0	19.0	19689993.0	19690557.0	1.0	hypothetical protein	122	True
KRH28191	GLYMA_11G038100	KRH28191	Glycine_max_v2.0	11.0	2728828.0	2730046.0	1.0	hypothetical protein	90	True
KRH55175	GLYMA_06G235400	KRH55175	Glycine_max_v2.0	6.0	38106133.0	38106327.0	1.0	hypothetical protein	64	True
KRH49032	GLYMA_07G127600	KRH49032	Glycine_max_v2.0	7.0	15268491.0	15271973.0	1.0	hypothetical protein	393	True
KRH32926	GLYMA_10G086900	KRH32926	Glycine_max_v2.0	10.0	11185095.0	11185588.0	1.0	hypothetical protein	70	True
KRH54182	GLYMA_06G170000	KRH54182	Glycine_max_v2.0	6.0	14193284.0	14197157.0	-1.0	hypothetical protein	397	True
KRH63716	GLYMA_04G192700	KRH63716	Glycine_max_v2.0	4.0	46442445.0	46443266.0	1.0	hypothetical protein	39	True
KRH56000	GLYMA_06G295600	KRH56000	Glycine_max_v2.0	6.0	48459902.0	48460105.0	1.0	hypothetical protein	67	True
KRH46633	GLYMA_08G347500	KRH46633	Glycine_max_v2.0	8.0	46186165.0	46186651.0	1.0	hypothetical protein	88	True
KRH23255	GLYMA_13G346600	KRH23255	Glycine_max_v2.0	13.0	43703107.0	43703975.0	1.0	hypothetical protein	161	True
KRH42364	GLYMA_08G085600	KRH42364	Glycine_max_v2.0	8.0	6454818.0	6455471.0	1.0	hypothetical protein	53	True
KRH46674	GLYMA_08G350200	KRH46674	Glycine_max_v2.0	8.0	46413498.0	46413740.0	1.0	hypothetical protein	80	True
KRH13069	GLYMA_15G213900	KRH13069	Glycine_max_v2.0	15.0	34263561.0	34265304.0	1.0	hypothetical protein	74	True
KRH50315	GLYMA_07G214200	KRH50315	Glycine_max_v2.0	7.0	38640740.0	38642092.0	1.0	hypothetical protein	106	True
KRH62052	GLYMA_04G082800	KRH62052	Glycine_max_v2.0	4.0	6977997.0	6983005.0	-1.0	hypothetical protein	108	True
KRH36244	GLYMA_10G292600	KRH36244	Glycine_max_v2.0	10.0	51046670.0	51047870.0	1.0	hypothetical protein	63	True
KRH20189	GLYMA_13G162100	KRH20189	Glycine_max_v2.0	13.0	27767517.0	27768046.0	-1.0	hypothetical protein	82	True
KRH76503	GLYMA_01G156800	KRH76503	Glycine_max_v2.0	1.0	49437780.0	49455862.0	1.0	hypothetical protein	687	True
KRH25128	GLYMA_12G082600	KRH25128	Glycine_max_v2.0	12.0	6549540.0	6550526.0	1.0	hypothetical protein	103	True
KRH70908	GLYMA_02G117200	KRH70908	Glycine_max_v2.0	2.0	11409825.0	11410863.0	1.0	hypothetical protein	94	True
KRH65843	GLYMA_03G066000	KRH65843	Glycine_max_v2.0	3.0	12112788.0	12114985.0	-1.0	hypothetical protein	148	True
KRH16915	GLYMA_14G185500	KRH16915	Glycine_max_v2.0	14.0	44962974.0	44963436.0	-1.0	hypothetical protein	103	True
KRH71774	GLYMA_02G168200	KRH71774	Glycine_max_v2.0	2.0	25943853.0	25944452.0	-1.0	hypothetical protein	199	True
KRH14160	GLYMA_14G009800	KRH14160	Glycine_max_v2.0	14.0	762881.0	763764.0	1.0	hypothetical protein	39	True
KRH67042	GLYMA_03G143300	KRH67042	Glycine_max_v2.0	3.0	35907420.0	35909647.0	1.0	hypothetical protein	83	True
KRH06664	GLYMA_16G038100	KRH06664	Glycine_max_v2.0	16.0	3590425.0	3591074.0	1.0	hypothetical protein	79	True
KRH25271	GLYMA_12G091800	KRH25271	Glycine_max_v2.0	12.0	7503192.0	7504294.0	1.0	hypothetical protein	84	True
KRH05095	GLYMA_17G206900	KRH05095	Glycine_max_v2.0	17.0	33920502.0	33921425.0	-1.0	hypothetical protein	96	True
KRG94545	GLYMA_19G092400	KRG94545	Glycine_max_v2.0	19.0	32776061.0	32776732.0	1.0	hypothetical protein	71	True
KRG97686	GLYMA_18G024500	KRG97686	Glycine_max_v2.0	18.0	1817936.0	1818124.0	1.0	hypothetical protein	62	True
KRH07856	GLYMA_16G115400	KRH07856	Glycine_max_v2.0	16.0	25604547.0	25606360.0	1.0	hypothetical protein	173	True
KRH19623	GLYMA_13G126800	KRH19623	Glycine_max_v2.0	13.0	23999717.0	23999869.0	-1.0	hypothetical protein	50	True
KRH25536	GLYMA_12G109900	KRH25536	Glycine_max_v2.0	12.0	10461750.0	10462709.0	1.0	hypothetical protein	70	True
KRG92756	GLYMA_20G228800	KRG92756	Glycine_max_v2.0	20.0	46297368.0	46298088.0	1.0	hypothetical protein	69	True
KRH27338	GLYMA_12G229100	KRH27338	Glycine_max_v2.0	12.0	38918086.0	38918551.0	1.0	hypothetical protein	108	True
KRH22385	GLYMA_13G297000	KRH22385	Glycine_max_v2.0	13.0	39597022.0	39605814.0	1.0	hypothetical protein	88	True
KRH10182	GLYMA_15G033100	KRH10182	Glycine_max_v2.0	15.0	2652481.0	2653930.0	1.0	hypothetical protein	185	True
KRH72445	GLYMA_02G212900	KRH72445	Glycine_max_v2.0	2.0	39899858.0	39901372.0	-1.0	hypothetical protein	91	True
KRH48730	GLYMA_07G108000	KRH48730	Glycine_max_v2.0	7.0	10606513.0	10607547.0	1.0	hypothetical protein	70	True
KRH27528	GLYMA_12G240900	KRH27528	Glycine_max_v2.0	12.0	39950030.0	39951659.0	-1.0	hypothetical protein	279	True
KRH64554	GLYMA_04G241200	KRH64554	Glycine_max_v2.0	4.0	50932443.0	50934020.0	-1.0	hypothetical protein	57	True
KRH67351	GLYMA_03G161700	KRH67351	Glycine_max_v2.0	3.0	37672429.0	37672736.0	1.0	hypothetical protein	69	True
KRH16304	GLYMA_14G147400	KRH16304	Glycine_max_v2.0	14.0	31409805.0	31410128.0	1.0	hypothetical protein	74	True
KRH48957	GLYMA_07G122700	KRH48957	Glycine_max_v2.0	7.0	14418066.0	14418967.0	1.0	hypothetical protein	69	True
KRH70125	GLYMA_02G070200	KRH70125	Glycine_max_v2.0	2.0	6171022.0	6171661.0	-1.0	hypothetical protein	128	True
KRH55009	GLYMA_06G224900	KRH55009	Glycine_max_v2.0	6.0	30706733.0	30708073.0	1.0	hypothetical protein	125	True
KRH51841	GLYMA_06G031200	KRH51841	Glycine_max_v2.0	6.0	2436939.0	2438230.0	1.0	hypothetical protein	104	True
KRH67273	GLYMA_03G1577001	KRH67273	Glycine_max_v2.0	3.0	37317486.0	37317497.0	-1.0	hypothetical protein	4	True
KRG90503	GLYMA_20G095300	KRG90503	Glycine_max_v2.0	20.0	33831097.0	33833359.0	1.0	hypothetical protein	299	True
KRH70224	GLYMA_02G076700	KRH70224	Glycine_max_v2.0	2.0	6675492.0	6676379.0	1.0	hypothetical protein	82	True
KRH18506	GLYMA_13G065100	KRH18506	Glycine_max_v2.0	13.0	16450914.0	16453876.0	-1.0	hypothetical protein	53	True
KRH63475	GLYMA_04G179600	KRH63475	Glycine_max_v2.0	4.0	44457264.0	44459517.0	1.0	hypothetical protein	79	True
KRH09589	GLYMA_15G000500	KRH09589	Glycine_max_v2.0	15.0	52866.0	53347.0	1.0	hypothetical protein	56	True
KRH19859	GLYMA_13G139700	KRH19859	Glycine_max_v2.0	13.0	25234139.0	25236296.0	-1.0	hypothetical protein	91	True
KRH23935	GLYMA_12G011900	KRH23935	Glycine_max_v2.0	12.0	870008.0	870980.0	1.0	hypothetical protein	85	True
KRH63939	GLYMA_04G205900	KRH63939	Glycine_max_v2.0	4.0	47852702.0	47853243.0	-1.0	hypothetical protein	29	True
KRH33668	GLYMA_10G139100	KRH33668	Glycine_max_v2.0	10.0	37296655.0	37297547.0	1.0	hypothetical protein	60	True
KRH43339	GLYMA_08G143300	KRH43339	Glycine_max_v2.0	8.0	10933232.0	10935402.0	-1.0	hypothetical protein	66	True
KRH12617	GLYMA_15G182700	KRH12617	Glycine_max_v2.0	15.0	17972742.0	17974563.0	-1.0	hypothetical protein	295	True
KRG91940	GLYMA_20G181800	KRG91940	Glycine_max_v2.0	20.0	41967366.0	41969857.0	-1.0	hypothetical protein	131	True
KRH38921	GLYMA_09G166700	KRH38921	Glycine_max_v2.0	9.0	39069522.0	39073815.0	-1.0	hypothetical protein	37	True
KRH16613	GLYMA_14G165800	KRH16613	Glycine_max_v2.0	14.0	40919364.0	40920115.0	1.0	hypothetical protein	72	True
KRH18657	GLYMA_13G074300	KRH18657	Glycine_max_v2.0	13.0	17683879.0	17690337.0	-1.0	hypothetical protein	29	True
KRH72751	GLYMA_02G231400	KRH72751	Glycine_max_v2.0	2.0	41879081.0	41879455.0	1.0	hypothetical protein	78	True
KRG90973	GLYMA_20G125300	KRG90973	Glycine_max_v2.0	20.0	36756293.0	36756472.0	1.0	hypothetical protein	59	True
KRH45435	GLYMA_08G271600	KRH45435	Glycine_max_v2.0	8.0	35497943.0	35498989.0	1.0	hypothetical protein	245	True
KRH47121	GLYMA_07G010000	KRH47121	Glycine_max_v2.0	7.0	748777.0	750240.0	-1.0	hypothetical protein	79	True
KRH01758	GLYMA_18G297000	KRH01758	Glycine_max_v2.0	18.0	57411825.0	57415541.0	-1.0	hypothetical protein	75	True
KRH15586	GLYMA_14G097700	KRH15586	Glycine_max_v2.0	14.0	9225012.0	9225176.0	1.0	hypothetical protein	54	True
KRH32055	GLYMA_10G029200	KRH32055	Glycine_max_v2.0	10.0	2549665.0	2552097.0	-1.0	hypothetical protein	66	True
KRG93522	GLYMA_19G021700	KRG93522	Glycine_max_v2.0	19.0	2404294.0	2414947.0	1.0	hypothetical protein	2185	True
KRG99925	GLYMA_18G180500	KRG99925	Glycine_max_v2.0	18.0	43463445.0	43463630.0	-1.0	hypothetical protein	61	True
KRH12748	GLYMA_15G191900	KRH12748	Glycine_max_v2.0	15.0	20812476.0	20813683.0	-1.0	hypothetical protein	97	True
KRH60207	GLYMA_05G226500	KRH60207	Glycine_max_v2.0	5.0	40494289.0	40495217.0	1.0	hypothetical protein	71	True
KRG98269	GLYMA_18G061400	KRG98269	Glycine_max_v2.0	18.0	5566774.0	5568470.0	1.0	hypothetical protein	94	True
KRG90160	GLYMA_20G071900	KRG90160	Glycine_max_v2.0	20.0	25569406.0	25571551.0	1.0	hypothetical protein	110	True
KRH58143	GLYMA_05G107400	KRH58143	Glycine_max_v2.0	5.0	28536844.0	28537361.0	1.0	hypothetical protein	66	True
KRH57955	GLYMA_05G095800	KRH57955	Glycine_max_v2.0	5.0	25016415.0	25016839.0	1.0	hypothetical protein	36	True
KRH58966	GLYMA_05G158400	KRH58966	Glycine_max_v2.0	5.0	35046282.0	35046455.0	1.0	hypothetical protein	57	True
KRH36175	GLYMA_10G288700	KRH36175	Glycine_max_v2.0	10.0	50749435.0	50749933.0	1.0	hypothetical protein	99	True
KRH08583	GLYMA_16G158800	KRH08583	Glycine_max_v2.0	16.0	31884140.0	31885204.0	1.0	hypothetical protein	91	True
KRG93624	GLYMA_19G028300	KRG93624	Glycine_max_v2.0	19.0	3522717.0	3523287.0	1.0	hypothetical protein	74	True
KRG90086	GLYMA_20G066400	KRG90086	Glycine_max_v2.0	20.0	23535843.0	23538111.0	1.0	hypothetical protein	75	True
KRG95426	GLYMA_19G150100	KRG95426	Glycine_max_v2.0	19.0	41035902.0	41036548.0	-1.0	hypothetical protein	119	True
KRH49277	GLYMA_07G144800	KRH49277	Glycine_max_v2.0	7.0	17250147.0	17265588.0	1.0	hypothetical protein	1214	True
KRG93655	GLYMA_19G031000	KRG93655	Glycine_max_v2.0	19.0	3838891.0	3839423.0	1.0	hypothetical protein	82	True
KRH76678	GLYMA_01G1677001	KRH76678	Glycine_max_v2.0	1.0	50530843.0	50531539.0	-1.0	hypothetical protein	87	True
KRH14865	GLYMA_14G053100	KRH14865	Glycine_max_v2.0	14.0	4195910.0	4196836.0	1.0	hypothetical protein	74	True
KRH07701	GLYMA_16G105000	KRH07701	Glycine_max_v2.0	16.0	21252360.0	21252725.0	-1.0	hypothetical protein	121	True
KRG89464	GLYMA_20G024600	KRG89464	Glycine_max_v2.0	20.0	2666462.0	2666722.0	-1.0	hypothetical protein	86	True
KRH27164	GLYMA_12G218600	KRH27164	Glycine_max_v2.0	12.0	37825291.0	37825671.0	-1.0	hypothetical protein	126	True
KRG95535	GLYMA_19G156600	KRG95535	Glycine_max_v2.0	19.0	41717101.0	41717539.0	-1.0	hypothetical protein	82	True
KRH66982	GLYMA_03G139400	KRH66982	Glycine_max_v2.0	3.0	35559811.0	35560151.0	1.0	hypothetical protein	79	True
KRH71964	GLYMA_02G181700	KRH71964	Glycine_max_v2.0	2.0	31097335.0	31099068.0	1.0	hypothetical protein	73	True
KRH27198	GLYMA_12G221300	KRH27198	Glycine_max_v2.0	12.0	38057542.0	38057832.0	1.0	hypothetical protein	96	True
KRH60511	GLYMA_05G244900	KRH60511	Glycine_max_v2.0	5.0	41908936.0	41911564.0	1.0	hypothetical protein	72	True
KRH02040	GLYMA_17G011900	KRH02040	Glycine_max_v2.0	17.0	935871.0	937176.0	-1.0	hypothetical protein	48	True
KRH20319	GLYMA_13G170100	KRH20319	Glycine_max_v2.0	13.0	28417768.0	28419084.0	-1.0	hypothetical protein	182	True
KRH51296	GLYMA_07G273200	KRH51296	Glycine_max_v2.0	7.0	44513896.0	44514126.0	1.0	hypothetical protein	76	True
KRH39161	GLYMA_09G182300	KRH39161	Glycine_max_v2.0	9.0	40734308.0	40734487.0	1.0	hypothetical protein	59	True
KRH68059	GLYMA_03G2055001	KRH68059	Glycine_max_v2.0	3.0	41350480.0	41359494.0	-1.0	hypothetical protein	445	True
KRH68057	GLYMA_03G2055002	KRH68057	Glycine_max_v2.0	3.0	41348865.0	41349882.0	-1.0	hypothetical protein	124	True
KRH25258	GLYMA_12G090600	KRH25258	Glycine_max_v2.0	12.0	7413020.0	7414303.0	-1.0	hypothetical protein	110	True
KRH30744	GLYMA_11G204400	KRH30744	Glycine_max_v2.0	11.0	28463572.0	28463742.0	1.0	hypothetical protein	56	True
KRH12125	GLYMA_15G153800	KRH12125	Glycine_max_v2.0	15.0	12758550.0	12761192.0	1.0	hypothetical protein	104	True
KRG84466	GLYMA_U004200	KRG84466						hypothetical protein	83	True
KRH01963	GLYMA_17G006400	KRH01963	Glycine_max_v2.0	17.0	590129.0	590784.0	1.0	hypothetical protein	84	True
KRH11055	GLYMA_15G085700	KRH11055	Glycine_max_v2.0	15.0	6566627.0	6567297.0	1.0	hypothetical protein	96	True
KRH39262	GLYMA_09G188800	KRH39262	Glycine_max_v2.0	9.0	41361254.0	41362202.0	-1.0	hypothetical protein	170	True
KRH34316	GLYMA_10G176000	KRH34316	Glycine_max_v2.0	10.0	40985542.0	40986238.0	-1.0	hypothetical protein	74	True
KRH25164	GLYMA_12G085100	KRH25164	Glycine_max_v2.0	12.0	6869952.0	6872594.0	-1.0	hypothetical protein	222	True
KRH11302	GLYMA_15G100000	KRH11302	Glycine_max_v2.0	15.0	7775988.0	7776523.0	1.0	hypothetical protein	105	True
KRH42985	GLYMA_08G123600	KRH42985	Glycine_max_v2.0	8.0	9494113.0	9494265.0	1.0	hypothetical protein	50	True
KRH15150	GLYMA_14G071500	KRH15150	Glycine_max_v2.0	14.0	5994186.0	5994311.0	-1.0	hypothetical protein	41	True
KRH24473	GLYMA_12G043300	KRH24473	Glycine_max_v2.0	12.0	3142970.0	3144547.0	-1.0	hypothetical protein	140	True
KRH25314	GLYMA_12G094300	KRH25314	Glycine_max_v2.0	12.0	7758758.0	7759612.0	-1.0	hypothetical protein	49	True
KRH45079	GLYMA_08G249300	KRH45079	Glycine_max_v2.0	8.0	21742549.0	21743098.0	1.0	hypothetical protein	53	True
KRH49641	GLYMA_07G169800	KRH49641	Glycine_max_v2.0	7.0	28620293.0	28621077.0	1.0	hypothetical protein	68	True
KRH24575	GLYMA_12G049800	KRH24575	Glycine_max_v2.0	12.0	3569081.0	3569436.0	1.0	hypothetical protein	81	True
KRH44385	GLYMA_08G207500	KRH44385	Glycine_max_v2.0	8.0	16759879.0	16760434.0	1.0	hypothetical protein	100	True
KRH74251	GLYMA_01G007600	KRH74251	Glycine_max_v2.0	1.0	752482.0	756771.0	1.0	hypothetical protein	81	True
KRH16440	GLYMA_14G155400	KRH16440	Glycine_max_v2.0	14.0	33785317.0	33795726.0	1.0	hypothetical protein	82	True
KRH07054	GLYMA_16G064500	KRH07054	Glycine_max_v2.0	16.0	6365591.0	6366186.0	1.0	hypothetical protein	82	True
KRH49602	GLYMA_07G167000	KRH49602	Glycine_max_v2.0	7.0	26922791.0	26923709.0	1.0	hypothetical protein	194	True
KRH77283	GLYMA_01G204100	KRH77283	Glycine_max_v2.0	1.0	53701401.0	53704527.0	-1.0	hypothetical protein	48	True
KRH06190	GLYMA_16G008000	KRH06190	Glycine_max_v2.0	16.0	663800.0	666924.0	1.0	hypothetical protein	103	True
KRH43320	GLYMA_08G142100	KRH43320	Glycine_max_v2.0	8.0	10830623.0	10830808.0	-1.0	hypothetical protein	61	True
KRG99778	GLYMA_18G170100	KRG99778	Glycine_max_v2.0	18.0	39910299.0	39910481.0	-1.0	hypothetical protein	60	True
KRH33901	GLYMA_10G152600	KRH33901	Glycine_max_v2.0	10.0	38731052.0	38732421.0	-1.0	hypothetical protein	76	True
KRH70342	GLYMA_02G084700	KRH70342	Glycine_max_v2.0	2.0	7372092.0	7374339.0	-1.0	hypothetical protein	52	True
KRH65555	GLYMA_03G045100	KRH65555	Glycine_max_v2.0	3.0	5721160.0	5722485.0	1.0	hypothetical protein	88	True
KRH31272	GLYMA_11G238600	KRH31272	Glycine_max_v2.0	11.0	33306378.0	33306990.0	-1.0	hypothetical protein	65	True
KRH15567	GLYMA_14G096500	KRH15567	Glycine_max_v2.0	14.0	9041404.0	9042606.0	1.0	hypothetical protein	98	True
KRH34081	GLYMA_10G161800	KRH34081	Glycine_max_v2.0	10.0	39602351.0	39602509.0	1.0	hypothetical protein	52	True
KRH24913	GLYMA_12G070900	KRH24913	Glycine_max_v2.0	12.0	5196886.0	5197116.0	1.0	hypothetical protein	76	True
KRH61845	GLYMA_04G071200	KRH61845	Glycine_max_v2.0	4.0	5934539.0	5935077.0	1.0	hypothetical protein	101	True
KRH37085	GLYMA_09G043500	KRH37085	Glycine_max_v2.0	9.0	3715710.0	3717716.0	-1.0	hypothetical protein	156	True
KRG96077	GLYMA_19G188000	KRG96077	Glycine_max_v2.0	19.0	44613035.0	44613761.0	-1.0	hypothetical protein	117	True
KRH18732	GLYMA_13G079600	KRH18732	Glycine_max_v2.0	13.0	18607730.0	18608074.0	1.0	hypothetical protein	85	True
KRH45525	GLYMA_08G276900	KRH45525	Glycine_max_v2.0	8.0	37015942.0	37030120.0	1.0	hypothetical protein	324	True
KRG99296	GLYMA_18G134800	KRG99296	Glycine_max_v2.0	18.0	19354711.0	19355578.0	1.0	hypothetical protein	43	True
KRH14883	GLYMA_14G054700	KRH14883	Glycine_max_v2.0	14.0	4358104.0	4358418.0	1.0	hypothetical protein	104	True
KRH03738	GLYMA_17G117900	KRH03738	Glycine_max_v2.0	17.0	9277563.0	9277826.0	1.0	hypothetical protein	87	True
KRH38206	GLYMA_09G118200	KRH38206	Glycine_max_v2.0	9.0	28305299.0	28307950.0	-1.0	hypothetical protein	72	True
KRG98337	GLYMA_18G066700	KRG98337	Glycine_max_v2.0	18.0	6155048.0	6161828.0	1.0	hypothetical protein	57	True
KRH44643	GLYMA_08G223100	KRH44643	Glycine_max_v2.0	8.0	18101641.0	18102701.0	-1.0	hypothetical protein	73	True
KRH25409	GLYMA_12G100900	KRH25409	Glycine_max_v2.0	12.0	8857864.0	8862794.0	1.0	hypothetical protein	102	True
KRH51498	GLYMA_06G010300	KRH51498	Glycine_max_v2.0	6.0	801821.0	801949.0	-1.0	hypothetical protein	42	True
KRH11514	GLYMA_15G1136002	KRH11514	Glycine_max_v2.0	15.0	8959813.0	8960134.0	1.0	hypothetical protein	105	True
KRH51221	GLYMA_07G269300	KRH51221	Glycine_max_v2.0	7.0	44236703.0	44236912.0	1.0	hypothetical protein	69	True
KRG89258	GLYMA_20G0118002	KRG89258	Glycine_max_v2.0	20.0	987123.0	987271.0	1.0	hypothetical protein	25	True
KRH56430	GLYMA_06G323200	KRH56430	Glycine_max_v2.0	6.0	51115462.0	51118483.0	-1.0	hypothetical protein	808	True
KRH54496	GLYMA_06G189800	KRH54496	Glycine_max_v2.0	6.0	16639061.0	16639225.0	-1.0	hypothetical protein	54	True
KRH26093	GLYMA_12G152000	KRH26093	Glycine_max_v2.0	12.0	22104641.0	22105237.0	-1.0	hypothetical protein	36	True
KRH55434	GLYMA_06G255100	KRH55434	Glycine_max_v2.0	6.0	43489638.0	43491599.0	1.0	hypothetical protein	251	True
KRH31681	GLYMA_10G004600	KRH31681	Glycine_max_v2.0	10.0	448344.0	449581.0	-1.0	hypothetical protein	66	True
KRH62425	GLYMA_04G107700	KRH62425	Glycine_max_v2.0	4.0	11374418.0	11374693.0	-1.0	hypothetical protein	91	True
KRH71881	GLYMA_02G175000	KRH71881	Glycine_max_v2.0	2.0	28038090.0	28038495.0	1.0	hypothetical protein	69	True
KRH75976	GLYMA_01G121800	KRH75976	Glycine_max_v2.0	1.0	41886489.0	41886686.0	1.0	hypothetical protein	65	True
KRH25539	GLYMA_12G110200	KRH25539	Glycine_max_v2.0	12.0	10505188.0	10506055.0	1.0	hypothetical protein	86	True
KRH39279	GLYMA_09G190300	KRH39279	Glycine_max_v2.0	9.0	41481319.0	41481633.0	-1.0	hypothetical protein	93	True
KRH15085	GLYMA_14G067600	KRH15085	Glycine_max_v2.0	14.0	5658765.0	5662476.0	1.0	hypothetical protein	68	True
KRG89699	GLYMA_20G041800	KRG89699	Glycine_max_v2.0	20.0	7441326.0	7441604.0	-1.0	hypothetical protein	92	True
KRH16273	GLYMA_14G144900	KRH16273	Glycine_max_v2.0	14.0	30132309.0	30136158.0	-1.0	hypothetical protein	93	True
KRH08772	GLYMA_16G173200	KRH08772	Glycine_max_v2.0	16.0	33378138.0	33378570.0	-1.0	hypothetical protein	123	True
KRH34445	GLYMA_10G184000	KRH34445	Glycine_max_v2.0	10.0	41733586.0	41733780.0	1.0	hypothetical protein	64	True
